"Community","TF","enrichment_score","NES_MN","NES_RGC","n_targets","pct_community","method","specificity","label"
13,"Stat3",1.55690864379938,1.41578561158208,1.69803167601669,4,23.5294117647059,"fgsea",9.75609756097561,"C13: leukocyte aggregation"
13,"Smad3",1.70286252979135,1.53809065508337,1.86763440449933,6,35.2941176470588,"fgsea",12.5,"C13: leukocyte aggregation"
13,"Cebpb",1.63168182035248,1.46310908184181,1.80025455886315,5,29.4117647058824,"fgsea",23.8095238095238,"C13: leukocyte aggregation"
13,"Cebpd",1.63168182035248,1.46310908184181,1.80025455886315,5,29.4117647058824,"fgsea",23.8095238095238,"C13: leukocyte aggregation"
13,"Cebpa",1.63168182035248,1.46310908184181,1.80025455886315,5,29.4117647058824,"fgsea",23.8095238095238,"C13: leukocyte aggregation"
13,"Myf6",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",48,"C13: leukocyte aggregation"
13,"Tfeb",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",48,"C13: leukocyte aggregation"
13,"Mxd4",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",48,"C13: leukocyte aggregation"
13,"Runx1",1.73311025233,2.00391027069178,1.46231023396823,1,5.88235294117647,"fallback",2.5,"C13: leukocyte aggregation"
13,"3830417A13Rik",1.34256251942317,1.37616963109891,1.30895540774743,1,5.88235294117647,"fallback",7.14285714285714,"C13: leukocyte aggregation"
13,"Mtor",1.7300222636455,1.93789192161488,1.52215260567611,1,5.88235294117647,"fallback",5.55555555555556,"C13: leukocyte aggregation"
13,"Sox10",1.83695680837554,1.38574077702407,2.288172839727,1,5.88235294117647,"fallback",12.5,"C13: leukocyte aggregation"
14,"Pura",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",3.44827586206897,"C14: negative regulation of leukocyte migration"
14,"Yy1",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",2.85714285714286,"C14: negative regulation of leukocyte migration"
14,"Nfatc3",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",2.7027027027027,"C14: negative regulation of leukocyte migration"
14,"Tbp",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",2.72727272727273,"C14: negative regulation of leukocyte migration"
14,"Rela",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",3.33333333333333,"C14: negative regulation of leukocyte migration"
14,"Bcl3",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",3.57142857142857,"C14: negative regulation of leukocyte migration"
14,"Ap3b1",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",3.63636363636364,"C14: negative regulation of leukocyte migration"
14,"Stat6",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",2.85714285714286,"C14: negative regulation of leukocyte migration"
14,"Ehf",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",3.38983050847458,"C14: negative regulation of leukocyte migration"
14,"Ets1",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",3.57142857142857,"C14: negative regulation of leukocyte migration"
14,"Gata1",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",4.27350427350427,"C14: negative regulation of leukocyte migration"
14,"Ltf",1.36237502072095,1.29680332710894,1.42794671433296,2,28.5714285714286,"fgsea",2.22222222222222,"C14: negative regulation of leukocyte migration"
14,"Irf1",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",4.23728813559322,"C14: negative regulation of leukocyte migration"
14,"E2f6",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",3.73831775700935,"C14: negative regulation of leukocyte migration"
14,"Irf2",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",3.33333333333333,"C14: negative regulation of leukocyte migration"
14,"Irf7",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",3.33333333333333,"C14: negative regulation of leukocyte migration"
14,"Irf5",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",3.33333333333333,"C14: negative regulation of leukocyte migration"
14,"Irf8",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",3.2258064516129,"C14: negative regulation of leukocyte migration"
14,"Irf9",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",3.26086956521739,"C14: negative regulation of leukocyte migration"
14,"Stat1",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",3.17460317460317,"C14: negative regulation of leukocyte migration"
14,"Stat2",1.36237502072095,1.29680332710894,1.42794671433296,2,28.5714285714286,"fgsea",2.02020202020202,"C14: negative regulation of leukocyte migration"
14,"Fli1",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",3.7037037037037,"C14: negative regulation of leukocyte migration"
14,"Elf4",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",4,"C14: negative regulation of leukocyte migration"
14,"Ets2",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",3.6231884057971,"C14: negative regulation of leukocyte migration"
14,"Bptf",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",4.27350427350427,"C14: negative regulation of leukocyte migration"
14,"Stat3",1.36237502072095,1.29680332710894,1.42794671433296,2,28.5714285714286,"fgsea",4.8780487804878,"C14: negative regulation of leukocyte migration"
14,"Runx2",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",5.26315789473684,"C14: negative regulation of leukocyte migration"
14,"Nr3c1",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",6.41025641025641,"C14: negative regulation of leukocyte migration"
14,"Runx3",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",5.74712643678161,"C14: negative regulation of leukocyte migration"
14,"Nr1h3",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",6,"C14: negative regulation of leukocyte migration"
14,"Nr1h2",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",6,"C14: negative regulation of leukocyte migration"
14,"Thra",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",5.88235294117647,"C14: negative regulation of leukocyte migration"
14,"Jun",1.46937974041907,1.37260400685411,1.56615547398403,3,42.8571428571429,"fgsea",6,"C14: negative regulation of leukocyte migration"
14,"Runx1",1.36237502072095,1.29680332710894,1.42794671433296,2,28.5714285714286,"fgsea",5,"C14: negative regulation of leukocyte migration"
14,"Nlk",1.64976259064543,1.52139026985457,1.77813491143629,5,71.4285714285714,"fgsea",45.4545454545455,"C14: negative regulation of leukocyte migration"
14,"Smad3",1.56112028093489,1.45357329322469,1.66866726864509,4,57.1428571428571,"fgsea",8.33333333333333,"C14: negative regulation of leukocyte migration"
14,"3830417A13Rik",2.07844228034311,2.43519838264591,1.72168617804031,1,14.2857142857143,"fallback",7.14285714285714,"C14: negative regulation of leukocyte migration"
14,"Mtor",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",5.55555555555556,"C14: negative regulation of leukocyte migration"
14,"Nfia",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",5.88235294117647,"C14: negative regulation of leukocyte migration"
14,"Nfib",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",5.88235294117647,"C14: negative regulation of leukocyte migration"
14,"Nfix",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",5.88235294117647,"C14: negative regulation of leukocyte migration"
14,"Nfatc1",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",5.88235294117647,"C14: negative regulation of leukocyte migration"
14,"Usf1",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",5.88235294117647,"C14: negative regulation of leukocyte migration"
14,"Sox10",2.07844228034311,2.43519838264591,1.72168617804031,1,14.2857142857143,"fallback",12.5,"C14: negative regulation of leukocyte migration"
14,"Myf6",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",4,"C14: negative regulation of leukocyte migration"
14,"Tfeb",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",4,"C14: negative regulation of leukocyte migration"
14,"Mxd4",1.52345820882555,1.6270203439904,1.4198960736607,1,14.2857142857143,"fallback",4,"C14: negative regulation of leukocyte migration"
15,"Pura",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",3.44827586206897,"C15: progesterone secretion"
15,"Yy1",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",2.85714285714286,"C15: progesterone secretion"
15,"Nfatc3",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",2.7027027027027,"C15: progesterone secretion"
15,"Tbp",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",3.63636363636364,"C15: progesterone secretion"
15,"Rela",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",4.16666666666667,"C15: progesterone secretion"
15,"Bcl3",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",4.46428571428571,"C15: progesterone secretion"
15,"Ap3b1",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",4.54545454545455,"C15: progesterone secretion"
15,"Stat6",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",4.76190476190476,"C15: progesterone secretion"
15,"Ehf",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",3.38983050847458,"C15: progesterone secretion"
15,"Ets1",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",3.57142857142857,"C15: progesterone secretion"
15,"Gata1",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",3.41880341880342,"C15: progesterone secretion"
15,"Ltf",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",5.55555555555556,"C15: progesterone secretion"
15,"Irf1",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",4.23728813559322,"C15: progesterone secretion"
15,"E2f6",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",3.73831775700935,"C15: progesterone secretion"
15,"Irf2",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",4.44444444444444,"C15: progesterone secretion"
15,"Irf7",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",4.44444444444444,"C15: progesterone secretion"
15,"Irf5",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",4.44444444444444,"C15: progesterone secretion"
15,"Irf8",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",4.3010752688172,"C15: progesterone secretion"
15,"Irf9",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",4.34782608695652,"C15: progesterone secretion"
15,"Stat1",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",3.96825396825397,"C15: progesterone secretion"
15,"Stat2",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",5.05050505050505,"C15: progesterone secretion"
15,"Fli1",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",3.7037037037037,"C15: progesterone secretion"
15,"Elf4",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",3.2,"C15: progesterone secretion"
15,"Ets2",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",3.6231884057971,"C15: progesterone secretion"
15,"Bptf",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",4.27350427350427,"C15: progesterone secretion"
15,"Stat3",1.51057762837092,1.46229792703543,1.5588573297064,3,37.5,"fgsea",7.31707317073171,"C15: progesterone secretion"
15,"Runx2",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",5.26315789473684,"C15: progesterone secretion"
15,"Nr3c1",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",5.12820512820513,"C15: progesterone secretion"
15,"Runx3",1.69089383114364,1.6146363048262,1.76715135746108,5,62.5,"fgsea",5.74712643678161,"C15: progesterone secretion"
15,"Nr1h3",1.52477365654427,1.48672232792003,1.5628249851685,3,37.5,"fgsea",6,"C15: progesterone secretion"
15,"Nr1h2",1.52477365654427,1.48672232792003,1.5628249851685,3,37.5,"fgsea",6,"C15: progesterone secretion"
15,"Thra",1.52477365654427,1.48672232792003,1.5628249851685,3,37.5,"fgsea",5.88235294117647,"C15: progesterone secretion"
15,"Jun",1.52477365654427,1.48672232792003,1.5628249851685,3,37.5,"fgsea",6,"C15: progesterone secretion"
15,"Runx1",1.76143636992971,1.67763302241908,1.84523971744034,6,75,"fgsea",15,"C15: progesterone secretion"
15,"3830417A13Rik",1.40650031600793,1.37251482578261,1.44048580623326,2,25,"fgsea",14.2857142857143,"C15: progesterone secretion"
15,"Mtor",1.73445324303509,1.62366676862984,1.84523971744034,6,75,"fgsea",33.3333333333333,"C15: progesterone secretion"
15,"Nlk",1.40650031600793,1.37251482578261,1.44048580623326,2,25,"fgsea",18.1818181818182,"C15: progesterone secretion"
15,"Smad3",1.60041415822625,1.54497872795605,1.65584958849645,4,50,"fgsea",8.33333333333333,"C15: progesterone secretion"
15,"Myf6",1.40650031600793,1.37251482578261,1.44048580623326,2,25,"fgsea",8,"C15: progesterone secretion"
15,"Tfeb",1.40650031600793,1.37251482578261,1.44048580623326,2,25,"fgsea",8,"C15: progesterone secretion"
15,"Mxd4",1.40650031600793,1.37251482578261,1.44048580623326,2,25,"fgsea",8,"C15: progesterone secretion"
15,"Cebpb",2.17885478098247,3.05541526417917,1.30229429778578,1,12.5,"fallback",4.76190476190476,"C15: progesterone secretion"
15,"Cebpd",2.17885478098247,3.05541526417917,1.30229429778578,1,12.5,"fallback",4.76190476190476,"C15: progesterone secretion"
15,"Cebpa",2.17885478098247,3.05541526417917,1.30229429778578,1,12.5,"fallback",4.76190476190476,"C15: progesterone secretion"
16,"Pura",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.06896551724138,"C16: cell chemotaxis"
16,"Yy1",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.14285714285714,"C16: cell chemotaxis"
16,"Nfatc3",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.02702702702703,"C16: cell chemotaxis"
16,"Tbp",1.44137213485745,1.41687237659648,1.46587189311841,2,50,"fgsea",1.81818181818182,"C16: cell chemotaxis"
16,"Rela",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.5,"C16: cell chemotaxis"
16,"Bcl3",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.67857142857143,"C16: cell chemotaxis"
16,"Ap3b1",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.72727272727273,"C16: cell chemotaxis"
16,"Stat6",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.85714285714286,"C16: cell chemotaxis"
16,"Ehf",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.54237288135593,"C16: cell chemotaxis"
16,"Ets1",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.14285714285714,"C16: cell chemotaxis"
16,"Gata1",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.56410256410256,"C16: cell chemotaxis"
16,"Ltf",1.44137213485745,1.41687237659648,1.46587189311841,2,50,"fgsea",2.22222222222222,"C16: cell chemotaxis"
16,"Irf1",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.54237288135593,"C16: cell chemotaxis"
16,"E2f6",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.80373831775701,"C16: cell chemotaxis"
16,"Irf9",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",3.26086956521739,"C16: cell chemotaxis"
16,"Fli1",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.22222222222222,"C16: cell chemotaxis"
16,"Elf4",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.4,"C16: cell chemotaxis"
16,"Ets2",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.17391304347826,"C16: cell chemotaxis"
16,"Bptf",1.45757109271429,1.45580787756193,1.45933430786664,2,50,"fgsea",1.70940170940171,"C16: cell chemotaxis"
16,"Stat1",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",2.38095238095238,"C16: cell chemotaxis"
16,"Stat2",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",3.03030303030303,"C16: cell chemotaxis"
16,"Irf8",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",3.2258064516129,"C16: cell chemotaxis"
16,"Irf7",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",3.33333333333333,"C16: cell chemotaxis"
16,"Irf2",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",3.33333333333333,"C16: cell chemotaxis"
16,"Irf5",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",3.33333333333333,"C16: cell chemotaxis"
16,"Stat3",1.44137213485745,1.41687237659648,1.46587189311841,2,50,"fgsea",4.8780487804878,"C16: cell chemotaxis"
16,"Runx2",1.45757109271429,1.45580787756193,1.45933430786664,2,50,"fgsea",2.10526315789474,"C16: cell chemotaxis"
16,"Nr3c1",1.45757109271429,1.45580787756193,1.45933430786664,2,50,"fgsea",2.56410256410256,"C16: cell chemotaxis"
16,"Runx3",1.45757109271429,1.45580787756193,1.45933430786664,2,50,"fgsea",2.29885057471264,"C16: cell chemotaxis"
16,"Nr1h3",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",6,"C16: cell chemotaxis"
16,"Nr1h2",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",6,"C16: cell chemotaxis"
16,"Thra",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",5.88235294117647,"C16: cell chemotaxis"
16,"Jun",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",6,"C16: cell chemotaxis"
16,"3830417A13Rik",1.54150672779821,1.48074660549519,1.60226685010123,3,75,"fgsea",21.4285714285714,"C16: cell chemotaxis"
16,"Runx1",2.68517660397983,3.97227602596251,1.39807718199716,1,25,"fallback",2.5,"C16: cell chemotaxis"
16,"Cebpb",11.8452013913398,21.9962649924523,1.69413779022727,1,25,"fallback",4.76190476190476,"C16: cell chemotaxis"
16,"Cebpd",11.8452013913398,21.9962649924523,1.69413779022727,1,25,"fallback",4.76190476190476,"C16: cell chemotaxis"
16,"Cebpa",11.8452013913398,21.9962649924523,1.69413779022727,1,25,"fallback",4.76190476190476,"C16: cell chemotaxis"
16,"Myf6",2.68517660397983,3.97227602596251,1.39807718199716,1,25,"fallback",4,"C16: cell chemotaxis"
16,"Tfeb",2.68517660397983,3.97227602596251,1.39807718199716,1,25,"fallback",4,"C16: cell chemotaxis"
16,"Mxd4",2.68517660397983,3.97227602596251,1.39807718199716,1,25,"fallback",4,"C16: cell chemotaxis"
17,"Pura",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.689655172413793,"C17 (1 genes)"
17,"Yy1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.714285714285714,"C17 (1 genes)"
17,"Nfatc3",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.675675675675676,"C17 (1 genes)"
17,"Tbp",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.909090909090909,"C17 (1 genes)"
17,"Rela",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.833333333333333,"C17 (1 genes)"
17,"Bcl3",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.892857142857143,"C17 (1 genes)"
17,"Ap3b1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.909090909090909,"C17 (1 genes)"
17,"Stat6",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.952380952380952,"C17 (1 genes)"
17,"Ehf",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.847457627118644,"C17 (1 genes)"
17,"Ets1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.714285714285714,"C17 (1 genes)"
17,"Gata1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.854700854700855,"C17 (1 genes)"
17,"Ltf",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.11111111111111,"C17 (1 genes)"
17,"Irf1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.847457627118644,"C17 (1 genes)"
17,"E2f6",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.934579439252336,"C17 (1 genes)"
17,"Irf9",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.08695652173913,"C17 (1 genes)"
17,"Fli1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.740740740740741,"C17 (1 genes)"
17,"Elf4",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.8,"C17 (1 genes)"
17,"Ets2",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.72463768115942,"C17 (1 genes)"
17,"Bptf",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.854700854700855,"C17 (1 genes)"
17,"Irf2",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.11111111111111,"C17 (1 genes)"
17,"Irf5",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.11111111111111,"C17 (1 genes)"
17,"Irf7",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.11111111111111,"C17 (1 genes)"
17,"Irf8",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.0752688172043,"C17 (1 genes)"
17,"Stat1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",0.793650793650794,"C17 (1 genes)"
17,"Stat2",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.01010101010101,"C17 (1 genes)"
17,"Runx2",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.05263157894737,"C17 (1 genes)"
17,"Nr3c1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.28205128205128,"C17 (1 genes)"
17,"Runx3",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.14942528735632,"C17 (1 genes)"
17,"Nr1h3",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",2,"C17 (1 genes)"
17,"Nr1h2",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",2,"C17 (1 genes)"
17,"Thra",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",1.96078431372549,"C17 (1 genes)"
17,"Jun",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",2,"C17 (1 genes)"
17,"Runx1",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",2.5,"C17 (1 genes)"
17,"Smad3",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",2.08333333333333,"C17 (1 genes)"
17,"Stat3",9.5982652287991,17.2516287294191,1.94490172817908,1,100,"fallback",2.4390243902439,"C17 (1 genes)"
