"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene","subtype"
11.0901092282911,0.418615944369246,0.372429629895095,1.12401353374371,0.261007284567748,NA,"ENSG00000116670","MAD2L2","EN-L2-3"
10.2393467733452,0.527027579750612,0.319494663928312,1.64956614070045,0.0990317050112172,NA,"ENSG00000162490","DRAXIN","EN-L2-3"
59.1207351833788,-0.135284711779665,0.144827751414443,-0.934107658638779,0.350248361749187,0.681572498120845,"ENSG00000177000","MTHFR","EN-L2-3"
27.8955212556962,0.232059821172623,0.268694412722626,0.863657040059775,0.387776319771735,0.705773638686149,"ENSG00000011021","CLCN6","EN-L2-3"
4.66740602154492,0.337701555480439,0.427356523621603,0.790210367256385,0.42940492246844,NA,"ENSG00000175206","NPPA","EN-L2-3"
42.5269732035504,0.135290917675816,0.205716077728573,0.657658454164785,0.510757624274084,0.781726171654567,"ENSG00000116685","KIAA2013","EN-L2-3"
28.1804670674203,0.028960079340701,0.251597857784605,0.115104634020747,0.908362186902932,0.969993161228058,"ENSG00000083444","PLOD1","EN-L2-3"
94.4793004275864,0.113246377406376,0.156855281157955,0.721980009664682,0.470306767975936,0.756665309112184,"ENSG00000116688","MFN2","EN-L2-3"
14.7465751994708,0.154440783013863,0.329082122008124,0.469307728026775,0.638849692158398,0.854519523388134,"ENSG00000116691","MIIP","EN-L2-3"
11.8762198022171,0.0530507842957206,0.345877517666592,0.153380262046575,0.878098409309458,NA,"ENSG00000120949","TNFRSF8","EN-L2-3"
442.60784253432,0.00590213296827133,0.169174081092859,0.0348879268629316,0.972169107721464,0.990207259652851,"ENSG00000048707","VPS13D","EN-L2-3"
18.4024127401067,-0.224731915633841,0.340376527652274,-0.660245044462716,0.509096590262875,0.780851845407704,"ENSG00000162496","DHRS3","EN-L2-3"
7.32516845460549,0.176216900409466,0.361168087772106,0.487908279761022,0.625614809542325,NA,"ENSG00000162494","LRRC38","EN-L2-3"
8.23724700853819,-0.616456500461719,0.387885295918214,-1.58927524953588,0.111998264039847,NA,"ENSG00000162493","PDPN","EN-L2-3"
335.936995888219,-0.15579283865188,0.119945884912943,-1.2988593878394,0.19399218926457,0.537673216497182,"ENSG00000116731","PRDM2","EN-L2-3"
646.893550783871,-0.653231775824126,0.24515389689319,-2.66457838974809,0.00770848982063442,0.130202281517322,"ENSG00000189337","KAZN","EN-L2-3"
3.9823925200622,0.295754095868477,0.397168088241681,0.744657248717593,0.456478949796477,NA,"ENSG00000175147","TMEM51-AS1","EN-L2-3"
7.28676159907177,-0.106383361477099,0.317711767263384,-0.334842371100806,0.737743996119214,NA,"ENSG00000171729","TMEM51","EN-L2-3"
38.2663593495393,0.18130935517996,0.207814396615242,0.872458107489275,0.382958512560574,0.703047719842221,"ENSG00000142621","FHAD1","EN-L2-3"
48.8247566680365,0.303922140854475,0.280182331358335,1.08472985923505,0.278041319034417,0.620765265934309,"ENSG00000142634","EFHD2","EN-L2-3"
6.62150744925954,0.44695733284108,0.417239373928159,1.07122520253335,0.284068182177277,NA,"ENSG00000215704","CELA2B","EN-L2-3"
21.3507155734908,0.0655381667470105,0.211236145821019,0.310260190045984,0.756363102112201,0.910525004169733,"ENSG00000132906","CASP9","EN-L2-3"
145.292272636344,-0.161753993727267,0.125692411129595,-1.28690341981339,0.198127953179195,0.542851290438185,"ENSG00000116138","DNAJC16","EN-L2-3"
