"test_ligand","auroc","aupr","aupr_corrected","pearson","p_value","fdr"
"Angpt4",0.68633835300502,0.495957639263497,0.145957639263497,0.281800244933839,0.01,0.0114603739982191
"Angptl1",0.671143671143671,0.477278963714111,0.127278963714111,0.252046012348452,0.01,0.0114603739982191
"Angptl2",0.633835300501967,0.444142232976388,0.0941422329763876,0.0699855058901977,0.03,0.032175
"Angptl3",0.671143671143671,0.521785259780417,0.171785259780417,0.278908072093179,0.01,0.0114603739982191
"Angptl4",0.649436982770316,0.466734329483413,0.116734329483413,0.0970855036946971,0.01,0.0114603739982191
"Angptl6",0.692172025505359,0.511497804302265,0.161497804302265,0.288043675968925,0.01,0.0114603739982191
"Angptl7",0.694342694342694,0.504489752526721,0.154489752526721,0.283062052368216,0.01,0.0114603739982191
"Anpep",0.673721340388008,0.471483329898998,0.121483329898998,0.250603757102778,0.01,0.0114603739982191
"Antxr1",0.692714692714693,0.481951169323622,0.131951169323622,0.261272225360162,0.01,0.0114603739982191
"Anxa1",0.687966354633021,0.493204693923219,0.143204693923219,0.158172181711427,0.01,0.0114603739982191
"Anxa2",0.666938000271334,0.45786251835653,0.10786251835653,0.164697463632948,0.01,0.0114603739982191
"Apln",0.691629358296025,0.507620806423105,0.157620806423105,0.142647876667371,0.01,0.0114603739982191
"Apoa1",0.66327499660833,0.492377302746246,0.142377302746246,0.163718149988753,0.01,0.0114603739982191
"Apoa2",0.68593135259802,0.493759241024233,0.143759241024233,0.270177784366102,0.01,0.0114603739982191
"Apoa4",0.666938000271334,0.475373610071955,0.125373610071956,0.241853458433103,0.01,0.0114603739982191
"Apoa5",0.666530999864333,0.497407664191714,0.147407664191714,0.250596378665833,0.01,0.0114603739982191
"Apob",0.684439017772351,0.501486079265245,0.151486079265245,0.259466490720586,0.01,0.0114603739982191
"Apoc1",0.664224664224665,0.49173804470834,0.14173804470834,0.249290088727254,0.01,0.0114603739982191
"Apoc2",0.677113010446344,0.505321355369457,0.155321355369457,0.263583066619059,0.01,0.0114603739982191
"Apoc3",0.663546330212997,0.484872637599491,0.134872637599491,0.2546686266962,0.01,0.0114603739982191
"Apoc4",0.668159001492335,0.491170547932856,0.141170547932856,0.256349370193944,0.01,0.0114603739982191
"Apod",0.680233346900014,0.503561287337959,0.153561287337959,0.158633584061725,0.01,0.0114603739982191
"Apoe",0.689594356261023,0.510383160067698,0.160383160067698,0.189612467862075,0.01,0.0114603739982191
"Apoo",0.664767331433999,0.464767596555705,0.114767596555705,0.238186062517157,0.01,0.0114603739982191
"App",0.702075702075702,0.559026575615319,0.209026575615319,0.257817806405843,0.01,0.0114603739982191
"Areg",0.668973002306336,0.488895322072475,0.138895322072475,0.123583429992928,0.01,0.0114603739982191
"Arf1",0.682675349342016,0.493607975667193,0.143607975667193,0.262073346675967,0.01,0.0114603739982191
"Armh4",0.693121693121694,0.488368774541497,0.138368774541497,0.264540714883123,0.01,0.0114603739982191
"Artn",0.706959706959707,0.497707185422555,0.147707185422555,0.270299292108028,0.01,0.0114603739982191
"Atp1b1",0.665038665038665,0.474995315743836,0.124995315743836,0.251749134090546,0.01,0.0114603739982191
"AU040320",0.688644688644689,0.491703881213365,0.141703881213365,0.270984610276342,0.01,0.0114603739982191
"Avp",0.698684032017366,0.51719488533316,0.167194885333161,0.285695966818585,0.01,0.0114603739982191
"Azgp1",0.674671008004342,0.476948553677581,0.126948553677581,0.221825329179451,0.01,0.0114603739982191
"B2m",0.688102021435355,0.500547735755102,0.150547735755102,0.268062016441181,0.01,0.0114603739982191
"Bace1",0.689730023063357,0.513411853185987,0.163411853185987,0.236593730060483,0.01,0.0114603739982191
"Bace2",0.660425993759327,0.542401021834223,0.192401021834223,0.294432207214805,0.01,0.0114603739982191
"BC053393",0.685931352598019,0.472549580336709,0.122549580336709,0.1561035222665,0.01,0.0114603739982191
"Bcan",0.671822005155339,0.480956203412636,0.130956203412636,0.241584946176619,0.01,0.0114603739982191
"Bdnf",0.665038665038665,0.468957473198749,0.118957473198749,0.113566842884585,0.01,0.0114603739982191
"Bgn",0.661511328177995,0.457790186298734,0.107790186298734,0.164520014794726,0.03,0.032175
"Bmp1",0.662325328991996,0.447005015527579,0.0970050155275789,0.191935189868438,0.03,0.032175
"Bmp10",0.684167684167684,0.46645619602094,0.11645619602094,0.211901038677756,0.01,0.0114603739982191
"Bmp15",0.682404015737349,0.477105479118588,0.127105479118588,0.249709399712085,0.01,0.0114603739982191
"Bmp2",0.650115316781984,0.431148749705574,0.0811487497055737,0.0143373926622407,0.04,0.0423007395234182
"Bmp3",0.659883326549993,0.442494630435566,0.0924946304355657,0.176562021165342,0.03,0.032175
"Bmp4",0.684303350970018,0.466958538468651,0.116958538468651,0.0160022167060541,0.02,0.0220754716981132
"Bmp5",0.690815357482024,0.470837878455747,0.120837878455747,0.221712855056497,0.01,0.0114603739982191
"Bmp6",0.678198344865012,0.452974523847674,0.102974523847674,-0.0272821287979881,0.02,0.0220754716981132
"Bmp7",0.68403201736535,0.483255170390341,0.133255170390341,0.118787952851668,0.01,0.0114603739982191
"Bmp8a",0.662596662596662,0.444190846575194,0.0941908465751939,0.167659265960023,0.02,0.0220754716981132
"Boc",0.65974765974766,0.492819164048089,0.142819164048089,0.25801027544259,0.01,0.0114603739982191
"Bpi",0.662053995387329,0.453989506957081,0.103989506957081,0.222698752815844,0.01,0.0114603739982191
"Bst2",0.652014652014652,0.488005017093858,0.138005017093858,0.251841935562258,0.01,0.0114603739982191
"Btc",0.691222357889025,0.498021361846303,0.148021361846303,0.278784706702811,0.01,0.0114603739982191
"Btla",0.71727038393705,0.539584246117546,0.189584246117546,0.259036777825267,0.01,0.0114603739982191
"Btn1a1",0.682811016144349,0.474086635361044,0.124086635361044,0.246183699426852,0.01,0.0114603739982191
"Btnl9",0.695970695970696,0.497089482155223,0.147089482155223,0.258722573771887,0.01,0.0114603739982191
"C1qa",0.688644688644689,0.503517014188336,0.153517014188336,0.275067326533855,0.01,0.0114603739982191
"C1qb",0.699226699226699,0.499847523040587,0.149847523040587,0.274475921625055,0.01,0.0114603739982191
"C1qtnf1",0.671686338353005,0.472057761655144,0.122057761655144,0.253762216898784,0.01,0.0114603739982191
"C1qtnf5",0.682132682132682,0.495070534308201,0.145070534308201,0.26142467979146,0.01,0.0114603739982191
"C3",0.681590014923349,0.50223708063826,0.15223708063826,0.250852259489556,0.01,0.0114603739982191
"C4b",0.676027676027676,0.497788428449023,0.147788428449023,0.24538187084364,0.01,0.0114603739982191
"C4bp",0.684710351377018,0.50258414274256,0.15258414274256,0.242111708383373,0.01,0.0114603739982191
"Cadm1",0.654592321258988,0.428469162385331,0.078469162385331,0.0159342098337848,0.07,0.0722453889334403
"Cadm2",0.665174331840999,0.465749231237952,0.115749231237952,0.131259775939694,0.02,0.0220754716981132
"Cadm3",0.669244335911003,0.469984201803149,0.119984201803149,0.180506858378787,0.01,0.0114603739982191
"Cadm4",0.691086691086692,0.510742647535017,0.160742647535017,0.269271350869792,0.01,0.0114603739982191
"Calca",0.715778049111383,0.574646712723734,0.224646712723734,0.265820515657759,0.01,0.0114603739982191
"Calcb",0.682132682132683,0.477180590369792,0.127180590369792,0.117189927968672,0.01,0.0114603739982191
"Calm1",0.694478361145027,0.526520617621841,0.176520617621841,0.196278682995762,0.01,0.0114603739982191
"Calm2",0.698955365622032,0.520351427181819,0.170351427181819,0.296213580715923,0.01,0.0114603739982191
"Calm3",0.700312033645367,0.52141845693204,0.17141845693204,0.298982246853947,0.01,0.0114603739982191
"Calr",0.662053995387329,0.454183320554172,0.104183320554172,0.0349772565965008,0.01,0.0114603739982191
"Camp",0.651607651607652,0.450688784090019,0.100688784090019,0.0802597754556655,0.01,0.0114603739982191
"Car12",0.684032017365351,0.483464423220308,0.133464423220308,0.270014350153356,0.01,0.0114603739982191
"Cck",0.707909374576042,0.527908406740503,0.177908406740503,0.296677673027042,0.01,0.0114603739982191
"Ccl1",0.676841676841677,0.488872562868843,0.138872562868843,0.250088998669148,0.01,0.0114603739982191
"Ccl11",0.690001356668023,0.518517693548877,0.168517693548877,0.274726774561121,0.01,0.0114603739982191
"Ccl12",0.679555012888347,0.486297618244802,0.136297618244802,0.100760783150828,0.01,0.0114603739982191
"Ccl17",0.685117351784018,0.509255895774769,0.159255895774769,0.254843109602988,0.01,0.0114603739982191
"Ccl19",0.689187355854022,0.511570551077734,0.161570551077734,0.0905232093618104,0.01,0.0114603739982191
"Ccl19-ps1",0.684846018179351,0.507943757329939,0.157943757329939,0.0865006354886708,0.01,0.0114603739982191
"Ccl2",0.700583367250034,0.522299030875321,0.172299030875321,0.201469691935612,0.01,0.0114603739982191
"Ccl20",0.690408357075024,0.514538502185092,0.164538502185092,0.267859989925851,0.01,0.0114603739982191
"Ccl21a",0.69339302672636,0.525196016703574,0.175196016703574,0.274192354194606,0.01,0.0114603739982191
"Ccl21b",0.689051689051689,0.52299559359696,0.17299559359696,0.274755670025007,0.01,0.0114603739982191
"Ccl21d",0.693664360331028,0.525794202134468,0.175794202134468,0.275241635429491,0.01,0.0114603739982191
"Ccl22",0.69380002713336,0.517838254334787,0.167838254334787,0.270714630127337,0.01,0.0114603739982191
"Ccl24",0.692714692714693,0.517750942078798,0.167750942078798,0.271699914833195,0.01,0.0114603739982191
"Ccl25",0.687152353819021,0.504791736946922,0.154791736946922,0.250492749503573,0.01,0.0114603739982191
"Ccl26",0.695021028354362,0.522263251570431,0.172263251570431,0.256274739632412,0.01,0.0114603739982191
"Ccl27a",0.710080043413377,0.557099817826174,0.207099817826174,0.266668710928426,0.01,0.0114603739982191
"Ccl27b",0.70980870980871,0.556807096920594,0.206807096920595,0.266344840032403,0.01,0.0114603739982191
"Ccl28",0.707095373762041,0.515736736594454,0.165736736594454,0.121581272292115,0.01,0.0114603739982191
"Ccl3",0.680640347307014,0.518003493465119,0.168003493465119,0.218145781081688,0.01,0.0114603739982191
"Ccl4",0.705603038936372,0.546003089716578,0.196003089716578,0.218752048969605,0.01,0.0114603739982191
"Ccl5",0.682404015737349,0.497538373785771,0.147538373785772,0.100217593062791,0.01,0.0114603739982191
"Ccl6",0.696242029575363,0.513695305279824,0.163695305279824,0.0778786198059726,0.01,0.0114603739982191
"Ccl7",0.694885361552029,0.520165602799965,0.170165602799965,0.275945628369004,0.01,0.0114603739982191
"Ccl8",0.678876678876679,0.476716772378049,0.126716772378049,0.248657037982088,0.01,0.0114603739982191
"Ccl9",0.69692036358703,0.513448179953863,0.163448179953863,0.0783164268412193,0.01,0.0114603739982191
"Ccn1",0.656355989689323,0.478852434250664,0.128852434250664,0.120351629796933,0.01,0.0114603739982191
"Ccn2",0.692714692714693,0.502319544115095,0.152319544115095,0.116971077682991,0.01,0.0114603739982191
"Ccn3",0.707502374169041,0.550985501225087,0.200985501225088,0.318003860739536,0.01,0.0114603739982191
"Ccn4",0.624881291547958,0.463970138013265,0.113970138013265,0.217354425977666,0.02,0.0220754716981132
"Ccn6",0.665716999050333,0.466725084024153,0.116725084024153,0.243531329074756,0.01,0.0114603739982191
"Cd14",0.699905033238367,0.536632225262692,0.186632225262692,0.227925678074409,0.01,0.0114603739982191
"Cd160",0.678741012074345,0.495070110400745,0.145070110400745,0.257857175992664,0.01,0.0114603739982191
"Cd2",0.710080043413377,0.534467230626259,0.184467230626259,0.213202222083996,0.01,0.0114603739982191
"Cd200",0.682268348935016,0.504728362464632,0.154728362464632,0.277715148701563,0.01,0.0114603739982191
"Cd209a",0.679690679690679,0.514128531030418,0.164128531030418,0.193115265460735,0.01,0.0114603739982191
"Cd209b",0.678062678062678,0.511598092804821,0.161598092804821,0.197672071251327,0.01,0.0114603739982191
"Cd209c",0.678198344865011,0.510935902861848,0.160935902861848,0.199492579522225,0.01,0.0114603739982191
"Cd209d",0.678198344865011,0.510935902861848,0.160935902861848,0.198569516036785,0.01,0.0114603739982191
