"ensembl_id","baseMean_MN","log2FoldChange_MN","lfcSE_MN","stat_MN","pvalue_MN","padj_MN","baseMean_RGC","log2FoldChange_RGC","lfcSE_RGC","stat_RGC","pvalue_RGC","padj_RGC","symbol","is_sig_RGC","is_sig_MN","Specificity","EAE_Combined_Score"
"ENSMUSG00000054675",39.2219064759291,6.57937113602436,1.15252466215361,5.70865973811799,1.13869277653454e-08,6.68247365713054e-07,91.4742416074989,1.10476703701814,0.550005135076718,2.00864858627918,0.044574414793381,0.709038724064849,"Tmem119",TRUE,TRUE,"Both",3.84206908652125
"ENSMUSG00000056054",54.8789241618665,4.71414662728793,1.26909421320593,3.7145757802955,0.00020354486788941,0.00345721222987547,25.6068818256019,7.91141276846994,1.24134541389063,6.37325653274372,1.85055954368923e-10,1.01688246925723e-06,"S100a8",TRUE,TRUE,"Both",6.31277969787893
"ENSMUSG00000056071",112.700431573853,10.753898970278,1.49767871538434,7.180377780503,6.95190525001641e-13,8.03000230228086e-11,53.3683199797516,8.97065202046349,1.16034217543158,7.73104021417383,1.0667131682298e-14,8.79238328913409e-11,"S100a9",TRUE,TRUE,"Both",9.86227549537073
"ENSMUSG00000058715",513.2359713545,7.33536878162212,1.05940753509953,6.92402926974933,4.38975149771721e-12,4.68038560181817e-10,34.6290863383858,1.35600153623669,0.622129232865984,2.1796139203907,0.0292860920658797,0.680295131737202,"Fcer1g",TRUE,TRUE,"Both",4.34568515892941
"ENSMUSG00000058755",2.24772649153977,6.3080369084099,3.08896318885189,2.04212110107873,0.0411395202621695,0.167107054952725,4.53655269029553,2.92430002299416,1.04533227776271,2.79748371422428,0.00515023635621336,0.400479463831025,"Osm",TRUE,TRUE,"Both",4.61616846570203
"ENSMUSG00000058818",19.7217610023132,7.6611730109675,1.35357059965208,5.65997297291825,1.51396836359169e-08,8.60714670457555e-07,7.87580530056128,2.52292466802437,0.777543829075097,3.24473627554273,0.00117559444084809,0.21437913550651,"Pirb",TRUE,TRUE,"Both",5.09204883949593
"ENSMUSG00000060802",1892.06583730284,3.79530374094521,0.383759100066803,9.88980779943599,4.60911963018814e-23,1.52457107040359e-20,208.875449579154,1.19530507429259,0.443764681449033,2.69355612165785,0.00706942427088926,0.443144104983756,"B2m",TRUE,TRUE,"Both",2.4953044076189
"ENSMUSG00000063802",652.63659884408,1.303482161647,0.595326321395133,2.18952550022032,0.0285586672038037,0.132793240410275,114.543079646176,0.299153252341184,0.14008202834919,2.13555768621132,0.0327154834982362,0.688780006983938,"Hspbp1",FALSE,TRUE,"MN_Only",1.303482161647
"ENSMUSG00000073489",25.2263033009947,9.27022412624283,1.29479454817804,7.15961010129938,8.09068422291779e-13,9.27179670711382e-11,8.82843388450237,2.67124037621744,0.930418984083082,2.8710080317739,0.00409165128645622,0.370609183830939,"Ifi204",TRUE,TRUE,"Both",5.97073225123014
"ENSMUSG00000078853",702.317947949933,8.79853984984137,0.507463400486537,17.3382747236661,2.41889041043778e-67,1.17348436778372e-63,19.5588579176091,1.19150034915599,0.439367527160254,2.71185346094411,0.00669081643664065,0.441192435832085,"Igtp",TRUE,TRUE,"Both",4.99502009949868
"ENSMUSG00000079110",14.4029777405321,5.82954563952319,1.20677014740998,4.83070090193628,1.36053255086949e-06,5.02568293029303e-05,29.6269685635455,1.64340613756622,0.654901111662398,2.50939585885662,0.0120937870157022,0.549217848357716,"Capn3",TRUE,TRUE,"Both",3.73647588854471
