"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of metabolic process","GO:0019222","false","0.00011520950926864666","3.9385116732352032","5875","203","82","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003814,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000016256,ENSMUSG00000018554,ENSMUSG00000020077,ENSMUSG00000020573,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000022952,ENSMUSG00000022969,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026104,ENSMUSG00000026249,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027322,ENSMUSG00000027368,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000028954,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032089,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000034041,ENSMUSG00000034708,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000038147,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000042751,ENSMUSG00000044583,ENSMUSG00000045502,ENSMUSG00000046179,ENSMUSG00000046223,ENSMUSG00000048779,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052837,ENSMUSG00000054675,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000060802,ENSMUSG00000063802,ENSMUSG00000073489,ENSMUSG00000078853,ENSMUSG00000079110"
"GO:BP","negative regulation of cell activation","GO:0050866","false","0.0001212341369695103","3.916375074806548","194","203","12","24936","ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000030579,ENSMUSG00000034708,ENSMUSG00000038147,ENSMUSG00000039899"
"GO:BP","regulation of angiogenesis","GO:0045765","false","0.00013925069699872785","3.8562026223521233","280","203","14","24936","ENSMUSG00000000290,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000020573,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000037095,ENSMUSG00000038357"
"GO:BP","regulation of proteolysis","GO:0030162","true","0.00014985465701521016","3.8243297559910703","126","203","10","24936","ENSMUSG00000005320,ENSMUSG00000016256,ENSMUSG00000021822,ENSMUSG00000024401,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000046223,ENSMUSG00000079110"
"GO:BP","myeloid leukocyte mediated immunity","GO:0002444","false","0.0001594911157215305","3.797263503832987","96","203","9","24936","ENSMUSG00000002111,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000024164,ENSMUSG00000028874,ENSMUSG00000030579,ENSMUSG00000033220,ENSMUSG00000038147,ENSMUSG00000058715"
"GO:BP","astrocyte activation","GO:0048143","false","0.00016492109714384703","3.782723784700574","15","203","5","24936","ENSMUSG00000001751,ENSMUSG00000023992,ENSMUSG00000027398,ENSMUSG00000034708,ENSMUSG00000036887"
"GO:BP","negative regulation of signaling","GO:0023057","false","0.00018234633477792926","3.7391029617262235","1320","203","31","24936","ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000026358,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030047,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000032496,ENSMUSG00000033685,ENSMUSG00000041736,ENSMUSG00000046223,ENSMUSG00000052142,ENSMUSG00000053113,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000061353,ENSMUSG00000078853"
"GO:BP","negative regulation of cell communication","GO:0010648","false","0.0001854294894660946","3.7318211974085314","1321","203","31","24936","ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000026358,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030047,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000032496,ENSMUSG00000033685,ENSMUSG00000041736,ENSMUSG00000046223,ENSMUSG00000052142,ENSMUSG00000053113,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000061353,ENSMUSG00000078853"
"GO:BP","superoxide anion generation","GO:0042554","false","0.0001893959913522683","3.7226292172652347","29","203","6","24936","ENSMUSG00000015340,ENSMUSG00000015950,ENSMUSG00000021948,ENSMUSG00000026480,ENSMUSG00000030579,ENSMUSG00000033220"
"GO:BP","cell junction disassembly","GO:0150146","true","0.0001893959913522683","3.7226292172652347","29","203","6","24936","ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000027398,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905"
"GO:BP","negative regulation of cell population proliferation","GO:0008285","false","0.00019093967693736258","3.719103816580163","599","203","20","24936","ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026249,ENSMUSG00000026946,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000029249,ENSMUSG00000030579,ENSMUSG00000031838,ENSMUSG00000034957,ENSMUSG00000041736,ENSMUSG00000060802,ENSMUSG00000061353"
"GO:BP","positive regulation of lymphocyte activation","GO:0051251","false","0.00019698831060319263","3.705559544351872","288","203","14","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000024397,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000030579,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000073421"
"GO:BP","positive regulation of biosynthetic process","GO:0009891","false","0.00019859734350349267","3.702026565052573","2430","203","45","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021948,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026628,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030579,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000034041,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000039942,ENSMUSG00000044583,ENSMUSG00000046179,ENSMUSG00000048779,ENSMUSG00000051439,ENSMUSG00000052837,ENSMUSG00000054675,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000060802,ENSMUSG00000079110"
"GO:BP","positive regulation of macromolecule metabolic process","GO:0010604","false","0.00022121822224103048","3.6551791020835283","2783","203","49","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003814,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000028954,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030579,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000034041,ENSMUSG00000034708,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000039942,ENSMUSG00000044583,ENSMUSG00000046179,ENSMUSG00000051439,ENSMUSG00000052837,ENSMUSG00000054675,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000060802,ENSMUSG00000063802,ENSMUSG00000079110"
"GO:BP","synapse pruning","GO:0098883","false","0.00023830010524601619","3.6228757658459316","16","203","5","24936","ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905"
"GO:BP","innate immune response activating cell surface receptor signaling pathway","GO:0002220","false","0.00024751133070495486","3.6064049149122255","73","203","8","24936","ENSMUSG00000001751,ENSMUSG00000021025,ENSMUSG00000023992,ENSMUSG00000026946,ENSMUSG00000027995,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000051439"
"GO:BP","non-canonical NF-kappaB signal transduction","GO:0038061","false","0.0002701539290348945","3.568388711834704","102","203","9","24936","ENSMUSG00000003814,ENSMUSG00000021025,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000044583"
"GO:BP","regulation of secretion by cell","GO:1903530","false","0.00032754622494241854","3.4847274015629046","505","203","18","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024913,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000033220,ENSMUSG00000033685,ENSMUSG00000038147,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000061353"
"GO:BP","catabolic process","GO:0009056","true","0.00034276614280049484","3.4650020826680272","2141","203","41","24936","ENSMUSG00000001751,ENSMUSG00000002227,ENSMUSG00000004207,ENSMUSG00000005800,ENSMUSG00000007891,ENSMUSG00000015950,ENSMUSG00000020573,ENSMUSG00000020736,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024066,ENSMUSG00000024401,ENSMUSG00000024913,ENSMUSG00000025355,ENSMUSG00000025877,ENSMUSG00000026249,ENSMUSG00000026480,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000028954,ENSMUSG00000030214,ENSMUSG00000030413,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000032089,ENSMUSG00000032359,ENSMUSG00000033685,ENSMUSG00000034708,ENSMUSG00000040061,ENSMUSG00000040462,ENSMUSG00000040809,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000051506,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000063802,ENSMUSG00000078853,ENSMUSG00000079110"
"GO:BP","positive regulation of cell population proliferation","GO:0008284","false","0.000352254748155038","3.453143144184158","872","203","24","24936","ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000021190,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026628,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000034708,ENSMUSG00000035385,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000041736,ENSMUSG00000048779,ENSMUSG00000052142,ENSMUSG00000054675,ENSMUSG00000061353"
"GO:BP","positive regulation of T cell activation","GO:0050870","false","0.00035299985469857586","3.4522254733759725","214","203","12","24936","ENSMUSG00000001123,ENSMUSG00000024397,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000073421"
"GO:BP","regulation of acute inflammatory response","GO:0002673","false","0.0003540361883624122","3.4509523436159104","32","203","6","24936","ENSMUSG00000015947,ENSMUSG00000020573,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000058715"
"GO:BP","killing of cells of another organism","GO:0031640","false","0.00041348465170143884","3.383540606559036","53","203","7","24936","ENSMUSG00000015950,ENSMUSG00000028270,ENSMUSG00000030413,ENSMUSG00000032496,ENSMUSG00000039899,ENSMUSG00000069516,ENSMUSG00000078853"
"GO:BP","disruption of cell in another organism","GO:0141061","false","0.00041348465170143884","3.383540606559036","53","203","7","24936","ENSMUSG00000015950,ENSMUSG00000028270,ENSMUSG00000030413,ENSMUSG00000032496,ENSMUSG00000039899,ENSMUSG00000069516,ENSMUSG00000078853"
"GO:BP","monocyte chemotaxis","GO:0002548","false","0.00042978838788816274","3.3667453225444848","33","203","6","24936","ENSMUSG00000021190,ENSMUSG00000024397,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000061353"
"GO:BP","astrocyte differentiation","GO:0048708","false","0.0004607516875888191","3.3365330654215968","79","203","8","24936","ENSMUSG00000001751,ENSMUSG00000023992,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000034708,ENSMUSG00000036887,ENSMUSG00000056054,ENSMUSG00000056071"
"GO:BP","positive regulation of myeloid leukocyte mediated immunity","GO:0002888","false","0.0004612792139631776","3.3360361150090787","18","203","5","24936","ENSMUSG00000002111,ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000030579,ENSMUSG00000058715"
"GO:BP","positive regulation of monocyte chemotaxis","GO:0090026","false","0.0004612792139631776","3.3360361150090787","18","203","5","24936","ENSMUSG00000021190,ENSMUSG00000024397,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000061353"
"GO:BP","disruption of anatomical structure in another organism","GO:0141060","false","0.0004718109176538106","3.3262320138066204","54","203","7","24936","ENSMUSG00000015950,ENSMUSG00000028270,ENSMUSG00000030413,ENSMUSG00000032496,ENSMUSG00000039899,ENSMUSG00000069516,ENSMUSG00000078853"
"GO:BP","antigen processing and presentation of exogenous peptide antigen via MHC class I","GO:0042590","false","0.0005016683419461384","3.2995833044972778","8","203","4","24936","ENSMUSG00000015947,ENSMUSG00000031838,ENSMUSG00000058715,ENSMUSG00000061232"
"GO:BP","regulation of leukocyte differentiation","GO:1902105","false","0.0005862733789481437","3.231899825478182","315","203","14","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000029204,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000036896,ENSMUSG00000039899"
"GO:BP","T cell differentiation","GO:0030217","false","0.0006091084110094408","3.2153054034048885","316","203","14","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004207,ENSMUSG00000024610,ENSMUSG00000029204,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000039621,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000058715,ENSMUSG00000060802,ENSMUSG00000078853"
"GO:BP","regulation of non-canonical NF-kappaB signal transduction","GO:1901222","false","0.0006164731339808953","3.210085845293855","82","203","8","24936","ENSMUSG00000003814,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000044583"
"GO:BP","positive regulation of T cell mediated cytotoxicity","GO:0001916","false","0.000621887107289748","3.2062884467094857","19","203","5","24936","ENSMUSG00000016206,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411"
"GO:BP","macrophage activation involved in immune response","GO:0002281","false","0.000621887107289748","3.2062884467094857","19","203","5","24936","ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026946,ENSMUSG00000030579,ENSMUSG00000034708"
"GO:BP","response to nitrogen compound","GO:1901698","false","0.000635843735233504","3.1966496033206964","901","203","24","24936","ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000007891,ENSMUSG00000015340,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000022577,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000025355,ENSMUSG00000027398,ENSMUSG00000033685,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000038357,ENSMUSG00000041736,ENSMUSG00000044583,ENSMUSG00000048779,ENSMUSG00000053113,ENSMUSG00000061353"
"GO:BP","osteoclast differentiation","GO:0030316","false","0.0006519661844214028","3.1857749292681388","113","203","9","24936","ENSMUSG00000006445,ENSMUSG00000015133,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000052837,ENSMUSG00000058715"
"GO:BP","regulation of response to wounding","GO:1903034","false","0.0006784347576442713","3.1684919103586116","148","203","10","24936","ENSMUSG00000004266,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000024401,ENSMUSG00000026249,ENSMUSG00000033295,ENSMUSG00000034708,ENSMUSG00000035385,ENSMUSG00000046223,ENSMUSG00000056071"
"GO:BP","regulation of antigen processing and presentation","GO:0002577","false","0.0008237071867205282","3.084227144846166","20","203","5","24936","ENSMUSG00000018774,ENSMUSG00000023992,ENSMUSG00000024610,ENSMUSG00000039899,ENSMUSG00000073421"
"GO:BP","proteolysis","GO:0006508","false","0.0008507678612884291","3.0701889244213074","784","203","22","24936","ENSMUSG00000001751,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000007891,ENSMUSG00000016256,ENSMUSG00000020077,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000024338,ENSMUSG00000024401,ENSMUSG00000024644,ENSMUSG00000025355,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000030560,ENSMUSG00000031722,ENSMUSG00000031897,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000034708,ENSMUSG00000046223,ENSMUSG00000079110"
"GO:BP","superoxide metabolic process","GO:0006801","false","0.0008781321139633749","3.056440140074586","59","203","7","24936","ENSMUSG00000001751,ENSMUSG00000015340,ENSMUSG00000015950,ENSMUSG00000021948,ENSMUSG00000026480,ENSMUSG00000030579,ENSMUSG00000033220"
"GO:BP","type II hypersensitivity","GO:0002445","false","0.000916615832094474","3.0378126457472585","3","203","3","24936","ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000058715"
"GO:BP","type IIa hypersensitivity","GO:0001794","false","0.000916615832094474","3.0378126457472585","3","203","3","24936","ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000058715"
"GO:BP","regulation of type IIa hypersensitivity","GO:0001796","false","0.000916615832094474","3.0378126457472585","3","203","3","24936","ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000058715"
"GO:BP","positive regulation of type IIa hypersensitivity","GO:0001798","false","0.000916615832094474","3.0378126457472585","3","203","3","24936","ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000058715"
"GO:BP","positive regulation of type II hypersensitivity","GO:0002894","false","0.000916615832094474","3.0378126457472585","3","203","3","24936","ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000058715"
"GO:BP","complement-mediated synapse pruning","GO:0150062","false","0.000916615832094474","3.0378126457472585","3","203","3","24936","ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000036887"
"GO:BP","regulation of type II hypersensitivity","GO:0002892","false","0.000916615832094474","3.0378126457472585","3","203","3","24936","ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000058715"
"GO:BP","negative regulation of secretion","GO:0051048","true","0.0010400197061099785","2.9829584316880053","155","203","10","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000033685,ENSMUSG00000038147,ENSMUSG00000041736,ENSMUSG00000058755"
"GO:BP","regulation of MAPK cascade","GO:0043408","false","0.0010761615638153383","2.96812252327354","548","203","18","24936","ENSMUSG00000002111,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000026628,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000029616,ENSMUSG00000033777,ENSMUSG00000048779,ENSMUSG00000058755,ENSMUSG00000061353"
"GO:BP","regulation of leukocyte degranulation","GO:0043300","false","0.0012156239709574614","2.9152007446303405","39","203","6","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000028874,ENSMUSG00000033220,ENSMUSG00000038147,ENSMUSG00000058715"
"GO:BP","natural killer cell mediated cytotoxicity","GO:0042267","false","0.0012400624664084224","2.906556437311005","62","203","7","24936","ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000016206,ENSMUSG00000026068,ENSMUSG00000032076,ENSMUSG00000034116,ENSMUSG00000059089"
"GO:BP","cell surface toll-like receptor signaling pathway","GO:0140895","false","0.0012400624664084224","2.906556437311005","62","203","7","24936","ENSMUSG00000001751,ENSMUSG00000021025,ENSMUSG00000023992,ENSMUSG00000026946,ENSMUSG00000027995,ENSMUSG00000032496,ENSMUSG00000051439"
"GO:BP","regulation of cellular component organization","GO:0051128","false","0.0012801586073542832","2.8927362193900725","2251","203","41","24936","ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000015947,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026223,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000028919,ENSMUSG00000030403,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031004,ENSMUSG00000033220,ENSMUSG00000033295,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000039621,ENSMUSG00000039942,ENSMUSG00000044456,ENSMUSG00000046223,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000071713,ENSMUSG00000073411,ENSMUSG00000078853"
"GO:BP","negative regulation of intracellular signal transduction","GO:1902532","false","0.0013334710402174398","2.8750164117028896","616","203","19","24936","ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000030047,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000046223,ENSMUSG00000052142,ENSMUSG00000061353,ENSMUSG00000078853"
