term_name,negative_log10_of_adjusted_p_value,intersections,term_id,raw_category,category
antigen processing and presentation of peptide antigen via MHC class Ib,2.4383733145672672,"ENSMUSG00000016206,ENSMUSG00000060802,ENSMUSG00000067212",GO:0002428,['other'],other
negative regulation of inflammatory response,2.4282257380491408,"ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000030413,ENSMUSG00000031103,ENSMUSG00000032089,ENSMUSG00000034708,ENSMUSG00000039942,ENSMUSG00000053113",GO:0050728,['other'],other
negative regulation of gene expression,2.408503889138197,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000016256,ENSMUSG00000020077,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026249,ENSMUSG00000026946,ENSMUSG00000027322,ENSMUSG00000028581,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032496,ENSMUSG00000038147,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000042751",GO:0010629,"['metabolism', 'exclude']","metabolism,exclude"
positive regulation of transport,2.397965453042429,"ENSMUSG00000003814,ENSMUSG00000015947,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028874,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000051439,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000060802,ENSMUSG00000061353,ENSMUSG00000079110",GO:0051050,['other'],other
positive regulation of macrophage activation,2.3877649822514173,"ENSMUSG00000001123,ENSMUSG00000005800,ENSMUSG00000023992,ENSMUSG00000030560,ENSMUSG00000034957",GO:0043032,['other'],other
regulation of type II interferon production,2.386082235422986,"ENSMUSG00000001123,ENSMUSG00000016206,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000030413,ENSMUSG00000044583,ENSMUSG00000051439",GO:0032649,"['metabolism', 'exclude']","metabolism,exclude"
regulation of macromolecule biosynthetic process,2.382638167319943,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000016256,ENSMUSG00000018554,ENSMUSG00000020077,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000022952,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026104,ENSMUSG00000026249,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027322,ENSMUSG00000027368,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000034041,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000038147,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000042751,ENSMUSG00000044583,ENSMUSG00000046179,ENSMUSG00000046223,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052837,ENSMUSG00000054675,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000060802,ENSMUSG00000073489,ENSMUSG00000079110",GO:0010556,['metabolism'],metabolism
negative regulation of secretion by cell,2.3767966490797585,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000027398,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000033685,ENSMUSG00000038147,ENSMUSG00000041736,ENSMUSG00000058755",GO:1903531,['other'],other
type II interferon production,2.3550159620040954,"ENSMUSG00000001123,ENSMUSG00000016206,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000030413,ENSMUSG00000044583,ENSMUSG00000051439",GO:0032609,"['metabolism', 'exclude']","metabolism,exclude"
positive regulation of cell development,2.346620573040441,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000030579,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000041736,ENSMUSG00000061353",GO:0010720,['other'],other
positive regulation of T cell mediated immunity,2.312534800277775,"ENSMUSG00000016206,ENSMUSG00000027398,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411",GO:0002711,['other'],other
complement activation,2.312534800277775,"ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000027398,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905",GO:0006956,['other'],other
B cell activation,2.3021020608866958,"ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000024164,ENSMUSG00000024610,ENSMUSG00000028581,ENSMUSG00000030579,ENSMUSG00000034041,ENSMUSG00000035356,ENSMUSG00000037731,ENSMUSG00000073421",GO:0042113,['other'],other
regulation of macromolecule metabolic process,2.290719341883906,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000016256,ENSMUSG00000018554,ENSMUSG00000020077,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000022952,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026104,ENSMUSG00000026249,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027322,ENSMUSG00000027368,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000028954,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000034041,ENSMUSG00000034708,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000038147,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000042751,ENSMUSG00000044583,ENSMUSG00000046179,ENSMUSG00000046223,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052837,ENSMUSG00000054675,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000060802,ENSMUSG00000063802,ENSMUSG00000073489,ENSMUSG00000079110",GO:0060255,['metabolism'],metabolism
negative regulation of apoptotic process,2.2877424754140074,"ENSMUSG00000003644,ENSMUSG00000020573,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033685,ENSMUSG00000034708,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000058715,ENSMUSG00000061353,ENSMUSG00000078942,ENSMUSG00000079110,ENSMUSG00000079227,ENSMUSG00000089929",GO:0043066,['cell_death'],cell_death
plasma membrane invagination,2.2599548829981777,"ENSMUSG00000015947,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000030047,ENSMUSG00000058715",GO:0099024,['other'],other
positive regulation of interleukin-8 production,2.2599548829981777,"ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000044583,ENSMUSG00000051439",GO:0032757,"['metabolism', 'exclude']","metabolism,exclude"
response to endogenous stimulus,2.2302547939090744,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000007891,ENSMUSG00000015340,ENSMUSG00000018774,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000025355,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029249,ENSMUSG00000032359,ENSMUSG00000033685,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000037095,ENSMUSG00000041736,ENSMUSG00000048779,ENSMUSG00000053113,ENSMUSG00000054675,ENSMUSG00000058715,ENSMUSG00000061353,ENSMUSG00000078942",GO:0009719,['other'],other
"complement activation, classical pathway",2.225894974159647,"ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905",GO:0006958,['other'],other
alpha-beta T cell activation,2.2224812986109272,"ENSMUSG00000001123,ENSMUSG00000004207,ENSMUSG00000016206,ENSMUSG00000031103,ENSMUSG00000035356,ENSMUSG00000039942,ENSMUSG00000051506,ENSMUSG00000052142,ENSMUSG00000073421,ENSMUSG00000078853",GO:0046631,['other'],other
regulation of macrophage activation,2.208534287659032,"ENSMUSG00000001123,ENSMUSG00000005800,ENSMUSG00000023992,ENSMUSG00000030560,ENSMUSG00000034708,ENSMUSG00000034957",GO:0043030,['other'],other
positive regulation of leukocyte differentiation,2.201924565814343,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000029204,ENSMUSG00000030579,ENSMUSG00000035356,ENSMUSG00000036594",GO:1902107,['other'],other
positive regulation of hemopoiesis,2.201924565814343,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000029204,ENSMUSG00000030579,ENSMUSG00000035356,ENSMUSG00000036594",GO:1903708,['other'],other
ERK1 and ERK2 cascade,2.1742149064236838,"ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000023992,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000026628,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000039942,ENSMUSG00000048779,ENSMUSG00000061353",GO:0070371,['other'],other
regulation of microglial cell activation,2.1609137510644234,"ENSMUSG00000005800,ENSMUSG00000023992,ENSMUSG00000030560,ENSMUSG00000034708",GO:1903978,['other'],other
positive regulation of inflammatory response to antigenic stimulus,2.1609137510644234,"ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000058715",GO:0002863,['other'],other
regulation of plasminogen activation,2.1609137510644234,"ENSMUSG00000016256,ENSMUSG00000021822,ENSMUSG00000026249,ENSMUSG00000046223",GO:0010755,"['metabolism', 'exclude']","metabolism,exclude"
regulation of inflammatory response to antigenic stimulus,2.1495864942474068,"ENSMUSG00000015947,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000058715",GO:0002861,['other'],other
gliogenesis,2.1437528795396044,"ENSMUSG00000001751,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000034708,ENSMUSG00000035385,ENSMUSG00000036887,ENSMUSG00000041736,ENSMUSG00000056054,ENSMUSG00000056071",GO:0042063,['other'],other
negative regulation of immune effector process,2.1178886071396734,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000023010,ENSMUSG00000024401,ENSMUSG00000034708,ENSMUSG00000038147,ENSMUSG00000039899",GO:0002698,['other'],other
toll-like receptor 4 signaling pathway,2.1089838646912344,"ENSMUSG00000001751,ENSMUSG00000021025,ENSMUSG00000023992,ENSMUSG00000026946,ENSMUSG00000032496,ENSMUSG00000051439",GO:0034142,['other'],other
multicellular organismal-level homeostasis,2.1077664135170795,"ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000015133,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000026822,ENSMUSG00000027398,ENSMUSG00000032089,ENSMUSG00000032359,ENSMUSG00000033220,ENSMUSG00000033685,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000042190,ENSMUSG00000045502,ENSMUSG00000054675,ENSMUSG00000058715,ENSMUSG00000058818,ENSMUSG00000059089,ENSMUSG00000060802",GO:0048871,['other'],other
actin cytoskeleton organization,2.089566163339667,"ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000021948,ENSMUSG00000024397,ENSMUSG00000024621,ENSMUSG00000028874,ENSMUSG00000028919,ENSMUSG00000029622,ENSMUSG00000030047,ENSMUSG00000030403,ENSMUSG00000030579,ENSMUSG00000030685,ENSMUSG00000033220,ENSMUSG00000039621,ENSMUSG00000039942,ENSMUSG00000056071,ENSMUSG00000079110",GO:0030036,['other'],other
lymphocyte activation involved in immune response,2.0812157413630787,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000016206,ENSMUSG00000021624,ENSMUSG00000023992,ENSMUSG00000030579,ENSMUSG00000035356,ENSMUSG00000039899,ENSMUSG00000058715,ENSMUSG00000059089",GO:0002285,['other'],other
chemokine-mediated signaling pathway,2.0607673746307356,"ENSMUSG00000023992,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000043953,ENSMUSG00000061353,ENSMUSG00000079227",GO:0070098,['other'],other
microglial cell activation involved in immune response,2.043052989578656,"ENSMUSG00000023992,ENSMUSG00000030579,ENSMUSG00000034708",GO:0002282,['other'],other
positive regulation of complement activation,2.043052989578656,"ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000027398",GO:0045917,['other'],other
cellular response to metal ion,2.0388599063296393,"ENSMUSG00000003814,ENSMUSG00000015340,ENSMUSG00000021190,ENSMUSG00000033685,ENSMUSG00000034957,ENSMUSG00000041736,ENSMUSG00000052837,ENSMUSG00000060802,ENSMUSG00000079110",GO:0071248,['other'],other
regulation of metal ion transport,2.0355070078026936,"ENSMUSG00000004266,ENSMUSG00000020573,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000026249,ENSMUSG00000033685,ENSMUSG00000034855,ENSMUSG00000038147,ENSMUSG00000041736,ENSMUSG00000060802,ENSMUSG00000061353,ENSMUSG00000079110",GO:0010959,['other'],other
dendritic cell antigen processing and presentation,2.028990605292193,"ENSMUSG00000018774,ENSMUSG00000024610,ENSMUSG00000039899,ENSMUSG00000059089",GO:0002468,['other'],other
membrane invagination,2.0135364514047525,"ENSMUSG00000015947,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000030047,ENSMUSG00000058715",GO:0010324,['other'],other
negative regulation of programmed cell death,2.0089120798201217,"ENSMUSG00000003644,ENSMUSG00000020573,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033685,ENSMUSG00000034708,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000058715,ENSMUSG00000061353,ENSMUSG00000078942,ENSMUSG00000079110,ENSMUSG00000079227,ENSMUSG00000089929",GO:0043069,['cell_death'],cell_death
regulation of gene expression,1.997738453480296,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000016256,ENSMUSG00000020077,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000022952,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026104,ENSMUSG00000026249,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027322,ENSMUSG00000027368,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000034041,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000038147,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000042751,ENSMUSG00000044583,ENSMUSG00000046179,ENSMUSG00000046223,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052837,ENSMUSG00000054675,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000060802,ENSMUSG00000073489,ENSMUSG00000079110",GO:0010468,"['metabolism', 'exclude']","metabolism,exclude"
positive regulation of apoptotic process,1.9918064623684453,"ENSMUSG00000007891,ENSMUSG00000020914,ENSMUSG00000021948,ENSMUSG00000024401,ENSMUSG00000026223,ENSMUSG00000026628,ENSMUSG00000029249,ENSMUSG00000030560,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058755",GO:0043065,['cell_death'],cell_death
acute inflammatory response,1.9735729315920705,"ENSMUSG00000015947,ENSMUSG00000020573,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000031722,ENSMUSG00000058715",GO:0002526,['other'],other
negative regulation of developmental process,1.9523991081599787,"ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000020077,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024913,ENSMUSG00000028581,ENSMUSG00000029249,ENSMUSG00000032496,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035385,ENSMUSG00000036896,ENSMUSG00000039899,ENSMUSG00000041736,ENSMUSG00000054675,ENSMUSG00000060802,ENSMUSG00000079110",GO:0051093,['other'],other
negative regulation of signal transduction,1.9142336028924325,"ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000026358,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000030047,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000032496,ENSMUSG00000046223,ENSMUSG00000052142,ENSMUSG00000053113,ENSMUSG00000061353,ENSMUSG00000078853",GO:0009968,['other'],other
leukocyte aggregation,1.9068266310907551,"ENSMUSG00000027398,ENSMUSG00000033220,ENSMUSG00000056054,ENSMUSG00000056071",GO:0070486,['other'],other
positive regulation of tumor necrosis factor production,1.9062305067931438,"ENSMUSG00000001123,ENSMUSG00000005800,ENSMUSG00000015340,ENSMUSG00000030579,ENSMUSG00000035385,ENSMUSG00000051439,ENSMUSG00000058715",GO:0032760,"['metabolism', 'exclude']","metabolism,exclude"
exocytosis,1.8874049564015918,"ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003283,ENSMUSG00000020437,ENSMUSG00000021281,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000033220,ENSMUSG00000038147,ENSMUSG00000048277,ENSMUSG00000058715,ENSMUSG00000059089",GO:0006887,['other'],other
positive regulation of programmed cell death,1.847203964898988,"ENSMUSG00000007891,ENSMUSG00000020914,ENSMUSG00000021948,ENSMUSG00000024401,ENSMUSG00000026223,ENSMUSG00000026628,ENSMUSG00000029249,ENSMUSG00000030560,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058755",GO:0043068,['cell_death'],cell_death
positive regulation of tumor necrosis factor superfamily cytokine production,1.8406138557163725,"ENSMUSG00000001123,ENSMUSG00000005800,ENSMUSG00000015340,ENSMUSG00000030579,ENSMUSG00000035385,ENSMUSG00000051439,ENSMUSG00000058715",GO:1903557,"['metabolism', 'exclude']","metabolism,exclude"
positive regulation of vasculature development,1.8398119695150623,"ENSMUSG00000000290,ENSMUSG00000015340,ENSMUSG00000024164,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000061353",GO:1904018,['other'],other
regulation of lipid metabolic process,1.8298460847034503,"ENSMUSG00000004207,ENSMUSG00000005320,ENSMUSG00000020573,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029249,ENSMUSG00000041736,ENSMUSG00000045502",GO:0019216,['metabolism'],metabolism
regulation of pattern recognition receptor signaling pathway,1.8184854117210094,"ENSMUSG00000023992,ENSMUSG00000024737,ENSMUSG00000028270,ENSMUSG00000030921,ENSMUSG00000032496,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000056054,ENSMUSG00000056071",GO:0062207,['other'],other
regulation of B cell mediated immunity,1.7909286831123863,"ENSMUSG00000004266,ENSMUSG00000015947,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000058715",GO:0002712,['other'],other
inflammatory response to antigenic stimulus,1.7909286831123863,"ENSMUSG00000015947,ENSMUSG00000018774,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000058715",GO:0002437,['other'],other
cellular response to macrophage colony-stimulating factor stimulus,1.7909286831123863,"ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000023992,ENSMUSG00000024621,ENSMUSG00000027995,ENSMUSG00000035385",GO:0036006,['other'],other
regulation of immunoglobulin mediated immune response,1.7909286831123863,"ENSMUSG00000004266,ENSMUSG00000015947,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000058715",GO:0002889,['other'],other
negative regulation of tumor necrosis factor superfamily cytokine production,1.7909286831123863,"ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032496,ENSMUSG00000041736",GO:1903556,"['metabolism', 'exclude']","metabolism,exclude"
response to macrophage colony-stimulating factor,1.7488951334351603,"ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000023992,ENSMUSG00000024621,ENSMUSG00000027995,ENSMUSG00000035385",GO:0036005,['other'],other
positive regulation of proteolysis,1.7488951334351603,"ENSMUSG00000005320,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000079110",GO:0045862,['metabolism'],metabolism
