"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","subtype"
20.5293892574236,-0.0351876541458546,0.537716756477206,-0.0654390136107767,0.947824462262736,0.973097588360435,"DHRS3","NEU_EXC_LOWER"
18.2163483070637,0.205339074499054,0.425827321867779,0.482212070372536,0.629655303134665,0.784694329895754,"PDPN","NEU_EXC_LOWER"
802.811085219747,0.203686025314252,0.172547210931967,1.18046547500882,0.23781513412602,0.460242374754732,"PRDM2","NEU_EXC_LOWER"
6404.72570144585,0.279773006282455,0.344125602215757,0.812996779318516,0.416219904715146,0.622860816908667,"KAZN","NEU_EXC_LOWER"
291.579066807115,-1.48527123379406,0.804834113061876,-1.84543772398459,0.0649738897858873,0.261535006180641,"AL357873.1","NEU_EXC_LOWER"
210.650349297057,-1.20630344229233,0.704848177229052,-1.71143727296654,0.0870004214523266,0.294645482120119,"KAZN-AS1","NEU_EXC_LOWER"
20.6863074974072,-0.972542247029531,0.844581444432179,-1.15150794922257,0.249523326848415,0.47212766219697,"AL031293.1","NEU_EXC_LOWER"
7.84123789302094,0.590612109129692,0.564744901315617,1.04580334900557,0.295651834638475,0.517016773297678,"TMEM51-AS1","NEU_EXC_LOWER"
23.5564213783744,2.35565730364936,0.921499570922248,2.55633033153969,0.0105782644725232,0.142461452494147,"TMEM51","NEU_EXC_LOWER"
40.6988691196837,0.10910834816013,0.383880068686845,0.284225092835276,0.776237886790839,0.880285106729963,"FHAD1","NEU_EXC_LOWER"
3.80711864758046,-2.08191857258268,0.913546710080244,-2.27894047409991,0.0226706040292985,NA,"AL031283.2","NEU_EXC_LOWER"
2.26779423646537,-0.435067655954868,1.01256100090238,-0.429670563617543,0.667435299146386,NA,"AL031283.1","NEU_EXC_LOWER"
273.804666126041,-0.414534077011926,0.240461189134701,-1.72391261352248,0.0847236199000664,0.292078422864884,"EFHD2","NEU_EXC_LOWER"
1.68127158171104,-0.0780799113508988,1.43311004105032,-0.0544828443834461,0.956550476485631,NA,"CELA2A","NEU_EXC_LOWER"
19.5294775144284,-1.20130729581496,0.645953157295866,-1.85974367064627,0.0629218002863977,0.258957698729898,"CELA2B","NEU_EXC_LOWER"
62.1074875151675,0.30660883934388,0.252999711912995,1.2118940255921,0.22555294940181,0.447926253287327,"CASP9","NEU_EXC_LOWER"
194.926930464564,-0.100674119331758,0.151911377396689,-0.662716124736767,0.507512380619428,0.69581051210132,"DNAJC16","NEU_EXC_LOWER"
14.2116723945529,-0.42083676790218,0.313461505720241,-1.34254688445786,0.179418739268531,0.400186305857806,"AGMAT","NEU_EXC_LOWER"
13.7913594334525,-0.338984133036757,0.477823574765105,-0.709433671629532,0.478055398648294,0.672965271026232,"AL121992.1","NEU_EXC_LOWER"
