"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Galntl6",45.2386127852649,-0.506427791574128,0.480087718224935,-1.05486512641186,0.291487013721691,0.889750092653287
"Slc22a8",4.48444951431152,-0.715533408715501,0.678322123886785,-1.05485783747624,0.291490347811778,0.889750092653287
"Sumf1",55.7782743489269,0.187851555571372,0.178104168151901,1.05472857553315,0.2915494788049,0.889750092653287
"Gm30400",4.07009075699076,0.818780922589505,0.776315075798625,1.05470181903552,0.291561719596153,0.889750092653287
"Rian",1342.23624738544,-0.153156267199716,0.145243641094578,-1.05447829623044,0.291663992216644,0.889750092653287
"Gm51679",2.73427140798389,1.04299260851508,0.989115140253527,1.05447037060594,0.29166761902023,0.889750092653287
"Mdrl",3.43636867552495,-0.761658565024341,0.72233127340823,-1.05444495214855,0.291679250832093,0.889750092653287
"Adcy10",8.02464781168662,-0.540729899159579,0.512913745229875,-1.0542316406772,0.291776877181489,0.889750092653287
"Marchf2",189.498731534588,0.130776040349686,0.124050868373637,1.05421301812893,0.291785401212963,0.889750092653287
"Gm15322",1.99809767908658,-1.42478905577914,1.35164029291476,-1.05411851307469,0.291828661248146,0.889750092653287
"Enox2",33.4712183862386,0.246992947846313,0.234331656459806,1.05403150209318,0.291868494654723,0.889750092653287
"Slc7a6os",107.066540586131,0.179085785262619,0.169931080094886,1.05387304760625,0.291941044101366,0.889750092653287
"Casd1",599.913261718845,0.105014665986494,0.0996527918994349,1.05380555812696,0.291971948290104,0.889750092653287
"Rdh8",36.7584177315295,-1.03562426491187,0.982794112929191,-1.0537550553953,0.291995075494569,0.889750092653287
"Slc25a37",153.516405588147,-0.153831265166772,0.145987774932769,-1.05372703459324,0.292007907862417,0.889750092653287
"Pogz",855.722994106565,-0.105110116682226,0.0997630649325974,-1.05359750878986,0.292067230244397,0.889750092653287
"Iqck",3.54794126287157,-0.721665462292059,0.684968926701178,-1.05357401505439,0.292077991163595,0.889750092653287
"Eif2ak2",16.7591294351621,0.498805727247285,0.473446878381147,1.05356218410996,0.292083410233982,0.889750092653287
"Thra",2970.0349774829,0.134585752970882,0.127757264384593,1.05344892612707,0.292135290574402,0.889756940898285
"Gm34979",9.17635894412838,-0.437531258381347,0.415375053167427,-1.0533402404525,0.292185082287678,0.88975742656212
"Bcat1",598.628300955054,-0.143175169166896,0.135970321610525,-1.05298838357541,0.292346316107362,0.890002493761364
"Gm33274",2.68055416142511,-0.927951988347811,0.881289520664111,-1.05294794342787,0.292364851105075,0.890002493761364
"Josd1",226.309540018218,-0.156097683416407,0.148278397327327,-1.05273381847943,0.292463004489582,0.89015013267992
"Zfp442",46.7649818432934,-0.215911669112945,0.205121072107396,-1.0526059896952,0.292521610861662,0.890177375304196
"Pld1",16.1980268296736,0.460327408132619,0.437480889402838,1.05222289540685,0.292697297459062,0.890443706286442
"Nt5m",99.7818820974215,0.186549973041495,0.177295412103786,1.05219853592315,0.292708471085291,0.890443706286442
"Miga2",279.393155315343,-0.130898687285045,0.124465396211326,-1.05168738677211,0.292942999811421,0.890915038865715
"Rtf1",487.781084734356,0.108219846824109,0.102905376778299,1.051644240682,0.292962802148345,0.890915038865715
"Zdhhc18",202.859970029514,0.149132246899314,0.141850533184614,1.05133370704517,0.293105351225771,0.891081524944039
"Serpina3b",2.60494856940393,0.96101297122289,0.914186997286625,1.05122143945959,0.293156898614708,0.891081524944039
"Cnr1",185.835781573673,-0.295171523475355,0.280832949408885,-1.05105730683187,0.293232270660679,0.891081524944039
"Baiap3",99.3416697693937,-0.354275769680881,0.337069795169295,-1.05104573224351,0.293237586367749,0.891081524944039
"Gm40235",86.9473255072332,0.261849922484731,0.249147464395196,1.05098369401579,0.293266078940695,0.891081524944039
"A730081D07Rik",19.7314453282773,-0.30726499324857,0.292444844072658,-1.05067673264306,0.293407085794407,0.891358892905667
"Acy1",43.7743745638361,0.244967911972968,0.233182084810619,1.0505434505053,0.293468324907186,0.891393876755527
"Syt10",45.2078731708804,-0.445347229916093,0.42402082614555,-1.05029565166505,0.293582203774948,0.891398669663874
"Nusap1",2.96895136716197,0.839056003457065,0.79890945887073,1.05025168264134,0.293602413352713,0.891398669663874
"Bnipl",2.63340923263428,1.02242041403922,0.973533980915273,1.05021543580635,0.293619074265921,0.891398669663874
"Mir3101",4.90857781003036,-0.571696188395476,0.544480280700409,-1.04998511178413,0.293724957875163,0.891569136442271
"Sorbs3",288.964442457068,-0.296112993207805,0.282089901975946,-1.04971142580302,0.2938508089609,0.891800144276629
"9630001P10Rik",9.15786815868267,-0.469392709734328,0.447210542804019,-1.04960117172378,0.293901518142363,0.891803066306387
"Gm32178",3.33707089404108,-0.792944110400744,0.755664943306974,-1.04933293177612,0.294024914304297,0.892026508501124
"Ints12",76.8724476863918,0.183538181157093,0.174988127148838,1.04886076642779,0.294242204938898,0.892300801589066
"Gpr132",1.18104773417826,-1.66874749030286,1.59105798804938,-1.04882883140464,0.294256905332265,0.892300801589066
"Rars",198.216169343139,0.12597388180273,0.120119617491206,1.04873695432766,0.294299201117156,0.892300801589066
"Ubox5",43.8495155970659,-0.250535476156633,0.238911473607922,-1.04865401553626,0.294337385645637,0.892300801589066
"Gm15564",6.50110746309427,-0.56689433964295,0.540630401290261,-1.04858020986243,0.294371368133625,0.892300801589066
"Xlr",1.48691217223999,1.57369913675269,1.50092285193001,1.04848769190842,0.294413970067458,0.892300801589066
"Tmem199",114.227606047984,0.14364644143995,0.137019331965389,1.04836623693535,0.294469902964193,0.892319464239196
"LOC118568566",7.4975298704783,-0.597572134874302,0.570143213455049,-1.04810882734714,0.294588469730471,0.89252788522193
"Nfkbid",38.0224332461105,0.239969352492657,0.228986584865745,1.04796249366901,0.29465588750871,0.892581293573613
"Atf7ip",1012.47094805274,-0.0724937158988513,0.0691947356001763,-1.04767675271913,0.294787561788671,0.892715812657876
"Gm22858",1.35579761823569,1.39740701903174,1.3338491010667,1.047650006222,0.294799889046389,0.892715812657876
"Phf2os1",164.827213867201,-0.20254179265577,0.193356359621686,-1.04750520258065,0.294866633944125,0.89276712493098
"Ocrl",613.636888985565,-0.0698146052210566,0.0666601500253897,-1.04732145358907,0.294951344647151,0.892872805722642
"Gm52116",0.635052910510371,-2.21790023096874,2.11907788163327,-1.04663459997955,0.295268137575609,NA
"Chodl",4.54722769085205,-0.820685962804364,0.784145080053486,-1.04659964549977,0.295284265490002,0.893516599944809
"Ahcyl1",1080.57094880419,-0.0772385928329866,0.0738054011862433,-1.04651680759894,0.295322489057771,0.893516599944809
"Gm19497",1.86146879604357,-1.39430723679589,1.33233946933416,-1.0465104944258,0.295325402256399,0.893516599944809
"Psma7",292.523183517578,0.115685848295905,0.110561738566009,1.04634613923728,0.295401250337421,0.893516599944809
"Loxl4",0.952106472761381,-1.66534088382461,1.59165594769995,-1.04629451247372,0.295425078203679,NA
"Cdkl2",54.4391387089351,0.287513063926729,0.274828957669687,1.04615272846279,0.295490523954337,0.893516599944809
"Ttc26",29.7916361778552,-0.276409896908487,0.264266561143175,-1.04595108708715,0.295583615847339,0.893516599944809
"Zfp672",161.211781014172,-0.129390805491263,0.123708200209227,-1.04593555861636,0.295590785699922,0.893516599944809
"Eya2",3.25055246634701,0.892205607720111,0.853160404237777,1.0457653722423,0.295669372300122,0.893516599944809
"Eif1",593.04292633679,0.160322791974703,0.15331260205395,1.04572481209527,0.295688103737075,0.893516599944809
"Etv4",58.8309501389981,-0.441646032545133,0.422339683908894,-1.04571284530393,0.295693630377637,0.893516599944809
"Rpl7l1",118.335531333945,0.156313437167904,0.149503554967458,1.04554996837318,0.295768858943014,0.893516599944809
"Stard6",12.9951326458465,-0.439153121740942,0.420027690419079,-1.04553373922272,0.295776355462165,0.893516599944809
"Rnf6",452.088811502849,0.0903873716249021,0.0864573109202204,1.04545666136098,0.295811960767136,0.893516599944809
"Peg13",1909.20711659372,0.119182956115888,0.114027518431645,1.04521222381362,0.295924895091048,0.893580931537126
"Pgap1",256.206632145593,-0.144180787280373,0.137946331457707,-1.04519479247317,0.295932949770509,0.893580931537126
"Pcdhb20",150.239415885549,0.156771397383512,0.150037702931434,1.04488001562618,0.296078427210843,0.893869647121722
"Gm52863",1.09470598329812,1.70391699121725,1.63079437618034,1.04483864802636,0.296097549241294,NA
"Mxi1",412.726850139353,0.141439870003356,0.135406689305368,1.0445560018411,0.29622822358261,0.894171302267292
"Sh3d19",32.6618762942753,-0.248062967258697,0.237566756495717,-1.04418215291486,0.296401122483936,0.894280248758462
"Bicc1",16.3306851806032,-0.349798954069412,0.335036012432681,-1.0440637456539,0.296455897946324,0.894280248758462
"Max",232.576694573091,0.116383719082324,0.111477053132949,1.04401503099946,0.296478435420047,0.894280248758462
"Gm52347",2.81052811330284,-0.819523167716947,0.784978010343292,-1.04400780266258,0.296481779654172,0.894280248758462
"Gm19619",2.65304792411079,1.09456001739935,1.04865358953226,1.04377654196327,0.296588787146789,0.894280248758462
"Arl13b",68.7172366431593,-0.222827029364705,0.213482012904796,-1.04377425682264,0.296589844641543,0.894280248758462
"Ogfod3",33.5954081526824,0.245564963069989,0.23527787919587,1.04372312394722,0.296613508067039,0.894280248758462
"LOC118568235",1.07724013588702,-1.31557447492379,1.26139154787388,-1.04295488355002,0.296969188693852,NA
"Hdac7",780.387980193406,0.091780438629754,0.0880374813700033,1.04251549682595,0.29717274451148,0.895815670229913
"Prkg1",190.02108308922,-0.225628083216738,0.216455260879433,-1.0423774515807,0.297236716340647,0.895857870517615
"Gm29808",0.600191267131712,1.85372632243653,1.7787386671579,1.042157769808,0.297338538501732,NA
"Gm40889",0.520077027073902,2.217768473754,2.12831379433571,1.04203077556343,0.297397410771498,NA
"Dhfr",21.8339990383386,0.298939204535449,0.286899958677096,1.04196321921364,0.297428731866662,0.896148431394149
"Baz2a",1060.3586625633,-0.0910881202914629,0.0874330098505089,-1.04180469650082,0.297502236279147,0.896148431394149
"Pnpo",150.702430536848,0.142783517304464,0.137057045554929,1.04178166635906,0.297512915992572,0.896148431394149
"Coa5",263.237456124785,0.1358350881474,0.130405280294095,1.04163794472938,0.297579569474646,0.896148431394149
"Poglut2",91.8630766892972,-0.206536913674401,0.198290488847124,-1.04158759643603,0.297602921758484,0.896148431394149
"Tmem189",92.8217500459636,0.177179172931219,0.170115528110267,1.04152263405592,0.297633054081595,0.896148431394149
"Eml2",356.583509532833,0.12906214133027,0.123960588851338,1.04115463250219,0.297803787389047,0.896224361147627
"Gm26498",1.26049812525678,-1.19213217407844,1.14503856916453,-1.0411284005466,0.297815960130747,0.896224361147627
"Kcnn3",66.1720840309871,0.377406113497913,0.362538571967179,1.04100954403296,0.297871118767752,0.896224361147627
"Usp1",134.046420267513,0.129724350834866,0.12461755253765,1.04097976724164,0.297884938576592,0.896224361147627
"Gprc5b",517.512715840388,-0.316914392898777,0.304455567394928,-1.04092165438278,0.297911910768837,0.896224361147627
"Apex2",69.1257387114711,-0.186068933060165,0.178771160825908,-1.04082186523006,0.297958230180167,0.896224361147627
"Taco1os",1.81784337935255,1.03114732919288,0.990810360956241,1.04071108844452,0.298009655386782,0.896228668364173
"Hdc",10.9323688924633,-0.927739812720088,0.891852451774705,-1.04023912349399,0.298228819133103,0.896302306051682
"Sirpb1b",0.518053670277093,2.572326806653,2.47290521468513,1.04020436827804,0.2982449624745,NA
"LOC115489044",0.606145904934915,-2.13480787063246,2.05250059342721,-1.04010097608197,0.298292990242454,NA
"Gm3960",1.02825566669084,1.49445505882226,1.43703614070259,1.03995648856235,0.298360116272626,NA
"Dpysl5",184.894199445684,-0.290028615342264,0.278894879334424,-1.03992090508944,0.298376649194975,0.896302306051682
"Gm26682",2.34736489044292,-0.856728998755277,0.823847542963016,-1.03991206391658,0.298380757107688,0.896302306051682
"BC051226",11.9010260437594,0.454915268080701,0.437499617766745,1.03980723549624,0.298429466872693,0.896302306051682
"5430405H02Rik",26.4454778432284,0.304661915226712,0.29300776739142,1.03977419417596,0.298444821013389,0.896302306051682
"4833418N02Rik",8.38991357761397,-0.472180595455244,0.454120992424184,-1.03976826293507,0.298447577288006,0.896302306051682
"Urb1",161.002867407282,-0.161733202364456,0.155556537417073,-1.03970688117608,0.29847610266877,0.896302306051682
"Vstm5",51.3450040916353,0.245340329284686,0.235997120033715,1.03959035283836,0.298530260820921,0.896302306051682
"Ubxn8",75.6416211906283,0.163550510409453,0.157332548427811,1.0395211419619,0.298562430636096,0.896302306051682
"Ap1s2",71.9270162924484,-0.207338946728378,0.199464294194518,-1.03947900833911,0.298582015842526,0.896302306051682
"Ell",151.884964508512,-0.127593987604022,0.122748550029909,-1.03947449947826,0.298584111772223,0.896302306051682
"Gm51811",0.746048215111206,-1.7275848535446,1.66201340479274,-1.03945302039248,0.298594096392139,NA
"Gm40191",1.04947928085704,1.36919205783924,1.31770802266912,1.03907089756184,0.298771764641068,NA
"Mir1943",1.69588397792338,1.23424977936959,1.18788277661607,1.03903331512694,0.298789242428615,0.896767913781648
"Gm52009",7.23671762795764,-0.547344695847007,0.526979660463703,-1.03864482239293,0.298969951755116,0.896965705557389
"Hsd11b2",0.843377435888488,-1.88744923766157,1.81723685330658,-1.03863689217354,0.298973641295645,NA
"4930524J08Rik",1.50361010157485,1.22170120822159,1.17651694754266,1.038405108208,0.29908149238446,0.896965705557389
"B3gnt6",2.26423465498141,1.25353838911091,1.20718166182949,1.03840078817231,0.299083502780967,0.896965705557389
"Gm20544",21.1741290544103,-0.356359707650788,0.343198480186311,-1.03834873469525,0.299107727393668,0.896965705557389
"Muc2",387.106857845697,-0.248770537645505,0.239604991163414,-1.03825273604522,0.299152406615966,0.896965705557389
"Fam102b",134.856733778841,0.220679182786113,0.212549911127834,1.03824641287848,0.29915534966964,0.896965705557389
"Pde2a",62.3816565848923,-0.410711294635287,0.395675508542061,-1.03800029511209,0.299269917693911,0.897016111445251
"Klhl26",149.824549421837,0.15580515462954,0.150101982234537,1.0379953169845,0.299272235318461,0.897016111445251
"6720489N17Rik",7.30992266027674,-0.458945225516066,0.442245551726436,-1.03776108934151,0.299381296229274,0.897192995236075
"Gm38747",0.880217962749467,-1.8586506658613,1.79154170197038,-1.03745877855766,0.299522097157185,NA
"Dis3l2",135.867612034347,-0.157344627023796,0.151695893408401,-1.03723722171033,0.299625315070278,0.897423915771805
"Tigd5",25.3320019969732,-0.31103595810781,0.2998903329804,-1.03716566991887,0.29965865436661,0.897423915771805
"Thnsl1",165.503744382977,-0.203809684045678,0.196542523744408,-1.03697500247183,0.299747507249601,0.897423915771805
"Zfp346",308.574110908035,0.115548436531332,0.111432398736111,1.0369375320096,0.299764970914767,0.897423915771805
"Vrk2",4.11979376529306,0.733675699381384,0.707548615489623,1.03692620311847,0.299770251046242,0.897423915771805
"Nup85",205.220265617514,0.112115726180288,0.108135228830741,1.03681036598885,0.29982424358561,0.897423915771805
"Sugt1",241.071833871466,-0.106703420638808,0.102917638574998,-1.03678457955534,0.299836263714693,0.897423915771805
"Gm46565",0.610226332120092,-1.88502743560066,1.81818608654232,-1.03676265567814,0.299846483598406,NA
"Pkp3",0.983818027275909,2.86861473414629,2.76725077242128,1.03662984314078,0.299908399542887,NA
"Gm41752",2.85670962915639,-0.866429024860157,0.835863960535172,-1.03656703215846,0.299937684395975,0.897423915771805
"Abhd18",191.316472025186,-0.137210949767129,0.132374221347031,-1.03653829552975,0.299951083133736,0.897423915771805
"Leng9",28.144305750016,0.301759988820959,0.291127594825449,1.03652142285545,0.299958950371209,0.897423915771805
"Gm31325",1.06733419142254,1.62553246333273,1.56909622310307,1.03596735458202,0.300217372743468,NA
