"test_ligand","auroc","aupr","aupr_corrected","pearson"
"Podxl",0.737352778872685,0.0150170175887681,0.0121102373548737,0.0582643595330782
"Podxl2",0.721176192353171,0.0135210149181124,0.010614234684218,0.053103656789679
"Pomc",0.758645644461956,0.0149157677893658,0.0120089875554714,0.0323476402176414
"Postn",0.695271580606964,0.00915111193621515,0.00624433170232074,0.0320053230275099
"Ppbp",0.764132439889612,0.021187738049123,0.0182809578152286,0.063206953945796
"Ppy",0.778965707528619,0.0254533242545461,0.0225465440206517,0.0805973873243491
"Prg4",0.766057548285317,0.0216903373123986,0.0187835570785042,0.074329524506042
"Prl",0.761931415057103,0.0160721618701397,0.0131653816362453,0.0613547163447967
"Prl2a1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl2b1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl2c1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl2c2",0.760206543161155,0.016158098763164,0.0132513185292696,0.0602610910091998
"Prl2c3",0.760466692944363,0.016132490469932,0.0132257102360376,0.0602652395909297
"Prl2c5",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl3a1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl3b1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl3c1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl3d1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl3d2",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl3d3",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl4a1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl5a1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl6a1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl7a1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl7a2",0.760655892786697,0.0161314844520805,0.0132247042181861,0.0602541651973589
"Prl7b1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl7c1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl7d1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl8a1",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl8a2",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl8a6",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prl8a8",0.760655892786697,0.0161314844520805,0.0132247042181861,0.0602541651973589
"Prl8a9",0.760477729601832,0.0161338455207402,0.0132270652868458,0.0602796439060589
"Prlh",0.775318880567555,0.0206560582738729,0.0177492780399785,0.0706713804063256
"Prn",0.741931415057123,0.0156068945292885,0.012700114295394,0.0596142760472999
"Prnd",0.76634923137569,0.0186274377538092,0.0157206575199148,0.0689673766444928
"Prnp",0.781876231769753,0.0198624887273231,0.0169557084934287,0.0550598718597201
"Proc",0.751345683878593,0.0180830044379519,0.0151762242040575,0.0668523415742985
"Prok1",0.771665746945218,0.0221167046800767,0.0192099244461823,0.0393181615987747
"Prok2",0.780088293259723,0.0153297212332362,0.0124229409993418,0.0167926838605341
"Pros1",0.761001182498968,0.0200799362296817,0.0171731559957873,0.0638706414709623
"Prrg4",0.704912889239187,0.00752875686307923,0.00462197662918482,0.0427967863811199
"Prss1",0.782503744580237,0.024204823030667,0.0212980427967726,0.0751556688806544
"Prss2",0.775910130074818,0.0229498777495556,0.0200430975156612,0.0750983865147439
"Prss3",0.772104059913336,0.0213902471297934,0.018483466895899,0.0674531510069877
"Prss55",0.76976113519904,0.0256902733888409,0.0227834931549465,0.0593817846407196
"Psap",0.685283405597134,0.0110704701861544,0.00816368995225999,0.0402668969053904
"Psen1",0.7755301537249,0.0141503444619339,0.0112435642280395,0.0505070699242385
"Psg16",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg17",0.742218368151308,0.0180099439224398,0.0151031636885454,0.0635207456410552
"Psg18",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg19",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg20",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg21",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg22",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg23",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg25",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg26",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg27",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg28",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Psg29",0.741619235317253,0.0175726444488982,0.0146658642150038,0.0622943817855036
"Pspn",0.766011824990086,0.0203245957014684,0.017417815467574,0.0614227713928028
"Ptdss1",0.70837839968465,0.0123244821256231,0.00941770189172871,0.0516686038437986
"Ptgfrn",0.732324793062619,0.0157197886695258,0.0128130084356314,0.0634357253034242
"Ptgs2",0.812807252660627,0.0269146386240502,0.0240078583901558,0.0899252606885813
"Pth",0.725679148600701,0.0113092152523108,0.00840243501841637,0.0372122894167085
"Pth2",0.767279463933717,0.0216004360920197,0.0186936558581253,0.0703895984060331
"Pthlh",0.751490737091005,0.00844511032813429,0.00553833009423988,0.0215235239886804
"Ptn",0.743028774142672,0.014600618901337,0.0116938386674426,0.0739579977877961
"Ptprc",0.765245565628716,0.0285338549352616,0.0256270747013672,0.0927548468782649
"Ptprk",0.733739061884133,0.0122108681300886,0.00930408789619422,0.0555952474326408
"Ptprm",0.692301143082313,0.00663583006925085,0.00372904983535644,0.037894695968984
"Ptprz1",0.738557351202229,0.016172410479425,0.0132656302455306,0.0596235796474027
"Pvr",0.751801340165535,0.0228051455344501,0.0198983653005557,0.0693022262609099
"Pyy",0.790254631454502,0.0272965054137335,0.0243897251798391,0.0866842805264148
"Qrfp",0.782692944422524,0.026189653853213,0.0232828736193186,0.0854897845479517
"Raet1d",0.758492707922746,0.0238954370617018,0.0209886568278074,0.0708752817520563
"Raet1e",0.756788332676415,0.0237822984863354,0.020875518252441,0.0704245381799686
"Rarres1",0.764409932991688,0.0143514827149182,0.0114447024810238,0.0410830556927495
"Rarres2",0.814727631060282,0.0343749525023207,0.0314681722684263,0.0925457706154459
"Rbp3",0.714694521087859,0.00987707994556422,0.00697029971166981,0.0483079081228748
"Rbp4",0.772484036263336,0.0455231641965624,0.042616383962668,0.102931338273772
"Reck",0.735779266850576,0.0150335288554232,0.0121267486215288,0.0571459289005813
"Reln",0.768871895940037,0.0164468938181455,0.0135401135842511,0.0564974720337463
"Ren1",0.737078439101296,0.0165717433126873,0.0136649630787929,0.0546518996615303
"Ret",0.691913283405589,0.0114851972846437,0.00857841705074931,0.0516087475461761
